"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PMTCBUS","200302","3.000071","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200303","3.236521","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200304","3.155276","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200305","3.19335","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200306","3.17341","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200307","3.324272","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200308","3.39274","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200309","3.166315","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200310","3.3109","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200311","3.140625","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200312","3.363816","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200313","38.707001","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200401","3.328361","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200402","3.179591","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200403","3.357784","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200404","3.267693","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200405","3.341184","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200406","3.311893","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200407","3.446458","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200408","3.463136","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200409","3.268051","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200410","3.413226","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200411","3.296767","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200412","3.465109","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200413","40.139253","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200501","3.363017","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200502","3.0628","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200503","3.436279","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200504","3.20424","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200505","3.39389","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200506","3.387677","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200507","3.439332","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200508","3.563507","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200509","3.230581","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200510","3.347469","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200511","3.281463","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200512","3.506313","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200513","40.216568","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200601","3.338662","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200602","3.021778","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200603","3.361845","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200604","3.19465","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200605","3.343931","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200606","3.322214","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200607","3.386528","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200608","3.511486","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200609","3.252845","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200610","3.384152","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200611","3.2453","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200612","3.367123","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200613","39.730512","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200701","3.308294","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200702","3.100993","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200703","3.323562","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200704","3.219895","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200705","3.349831","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200706","3.253306","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200707","3.364006","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200708","3.416924","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200709","3.198503","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200710","3.30936","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200711","3.199561","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200712","3.323381","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200713","39.367615","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200801","3.234632","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200802","2.982842","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200803","3.161089","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200804","3.074086","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200805","3.167792","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200806","3.047686","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200807","3.125737","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200808","3.070336","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200809","2.771451","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200810","3.152204","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200811","2.932666","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200812","3.048861","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200813","36.769383","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200901","3.027863","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200902","2.684451","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200903","2.961044","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200904","2.853152","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200905","2.86846","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200906","2.888495","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200907","2.93252","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200908","2.983297","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200909","2.834324","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200910","2.937771","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200911","2.8111","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200912","2.996666","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","200913","34.77915","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201001","2.892448","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201002","2.644636","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201003","2.988986","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201004","2.906005","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201005","2.961855","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201006","2.973783","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201007","3.026082","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201008","3.087218","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201009","2.951903","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201010","2.956527","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201011","2.867965","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201012","3.063096","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201013","35.320511","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201101","2.941462","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201102","2.637718","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201103","2.992478","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201104","2.811115","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201105","2.869596","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201106","2.901812","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201107","2.92215","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201108","3.029145","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201109","2.85795","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201110","2.930054","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201111","2.861143","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201112","2.884551","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201113","34.639174","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201201","2.834042","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201202","2.697773","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201203","2.806975","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201204","2.727073","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201205","2.880805","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201206","2.841532","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201207","2.885951","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201208","2.976717","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201209","2.71936","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201210","2.895526","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201211","2.778067","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201212","2.789278","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201213","33.833083","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201301","2.890235","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201302","2.588981","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201303","2.855265","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201304","2.774659","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201305","2.901584","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201306","2.816439","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201307","2.985012","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201308","2.964994","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201309","2.880053","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201310","2.962459","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201311","2.890335","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201312","2.887915","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201313","34.397925","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201401","2.934395","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201402","2.622714","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201403","2.832767","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201404","2.819766","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201405","2.881629","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201406","2.824066","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201407","2.982771","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201408","2.982831","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201409","2.873933","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201410","3.040751","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201411","2.8778","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201412","2.984391","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201413","34.657827","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201501","2.961414","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201502","2.722946","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201503","2.979363","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201504","2.872362","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201505","2.975375","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201506","2.959396","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201507","3.109682","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201508","3.076788","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201509","2.896806","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201510","2.992968","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201511","2.827707","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201512","2.993292","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201513","35.368127","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201601","2.918022","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201602","2.844096","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201603","3.031618","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201604","2.886959","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201605","2.96594","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201606","2.963421","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201607","3.034521","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201608","3.12859","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201609","2.941776","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201610","3.02511","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201611","2.919385","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201612","3.052454","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201613","35.711903","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201701","2.955618","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201702","2.646576","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201703","3.076851","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201704","2.913214","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201705","3.079755","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
"PMTCBUS","201706","3.056385","3","Petroleum Consumption (Excluding Biofuels)","Quadrillion Btu"
